acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,popularity,artist,Genre
0.421,https://api.spotify.com/v1/audio-analysis/1lntL1cI2UIWlxjL5QiN8g,0.38,189333,0.553,1lntL1cI2UIWlxjL5QiN8g,0.00000263,7,0.0788,-6.621,1,0.0653,179.629,4,https://api.spotify.com/v1/tracks/1lntL1cI2UIWlxjL5QiN8g,audio_features,spotify:track:1lntL1cI2UIWlxjL5QiN8g,0.381,73,The Chainsmokers,Pop
0.0317,https://api.spotify.com/v1/audio-analysis/26AuyrZGzWWiYZPSd3XBIg,0.62,224280,0.627,26AuyrZGzWWiYZPSd3XBIg,0,9,0.172,-5.889,1,0.0259,90.955,4,https://api.spotify.com/v1/tracks/26AuyrZGzWWiYZPSd3XBIg,audio_features,spotify:track:26AuyrZGzWWiYZPSd3XBIg,0.16,59,Aquilo,Pop
0.682,https://api.spotify.com/v1/audio-analysis/6MXJdqTuSDXkG21JHWiGko,0.452,255205,0.298,6MXJdqTuSDXkG21JHWiGko,0,2,0.128,-11.292,1,0.0444,77.491,5,https://api.spotify.com/v1/tracks/6MXJdqTuSDXkG21JHWiGko,audio_features,spotify:track:6MXJdqTuSDXkG21JHWiGko,0.165,68,The Weeknd,Pop
0.672,https://api.spotify.com/v1/audio-analysis/6OiZEXU5hBZHmnvRhaKbl5,0.661,197653,0.429,6OiZEXU5hBZHmnvRhaKbl5,0.000204,4,0.118,-7.33,0,0.136,148.028,4,https://api.spotify.com/v1/tracks/6OiZEXU5hBZHmnvRhaKbl5,audio_features,spotify:track:6OiZEXU5hBZHmnvRhaKbl5,0.356,64,Coldplay,Pop
0.0932,https://api.spotify.com/v1/audio-analysis/4bPkBHKLKd9WHizsvM2zV3,0.534,331133,0.434,4bPkBHKLKd9WHizsvM2zV3,0.0126,3,0.142,-9.423,1,0.0277,140.632,4,https://api.spotify.com/v1/tracks/4bPkBHKLKd9WHizsvM2zV3,audio_features,spotify:track:4bPkBHKLKd9WHizsvM2zV3,0.0395,75,The 1975,Pop
0.202,https://api.spotify.com/v1/audio-analysis/5hc71nKsUgtwQ3z52KEKQk,0.611,347520,0.799,5hc71nKsUgtwQ3z52KEKQk,0.0277,0,0.123,-5.719,1,0.0641,101.038,4,https://api.spotify.com/v1/tracks/5hc71nKsUgtwQ3z52KEKQk,audio_features,spotify:track:5hc71nKsUgtwQ3z52KEKQk,0.51,84,James Arthur,Pop
0.693,https://api.spotify.com/v1/audio-analysis/1Pw5C4N6Fn5E4mGCxmbbVa,0.4,211240,0.564,1Pw5C4N6Fn5E4mGCxmbbVa,0,10,0.0863,-7.444,1,0.0523,99.269,4,https://api.spotify.com/v1/tracks/1Pw5C4N6Fn5E4mGCxmbbVa,audio_features,spotify:track:1Pw5C4N6Fn5E4mGCxmbbVa,0.449,80,Ruth B.,Pop
0.965,https://api.spotify.com/v1/audio-analysis/4h0zU3O9R5xzuTmNO7dNDU,0.71,275280,0.0565,4h0zU3O9R5xzuTmNO7dNDU,0,7,0.0889,-15.099,1,0.0534,123.994,4,https://api.spotify.com/v1/tracks/4h0zU3O9R5xzuTmNO7dNDU,audio_features,spotify:track:4h0zU3O9R5xzuTmNO7dNDU,0.352,79,Harry Styles,Pop
0.234,https://api.spotify.com/v1/audio-analysis/4B1rpPmQXwj78wk6aIGwwU,0.386,229813,0.407,4B1rpPmQXwj78wk6aIGwwU,0.00000186,6,0.0999,-7.095,0,0.0268,69.387,4,https://api.spotify.com/v1/tracks/4B1rpPmQXwj78wk6aIGwwU,audio_features,spotify:track:4B1rpPmQXwj78wk6aIGwwU,0.463,61,Francis and the Lights,Pop
0.281,https://api.spotify.com/v1/audio-analysis/0ZpBPavoID3eDbaXKSWpAD,0.457,188336,0.477,0ZpBPavoID3eDbaXKSWpAD,0.000822,8,0.0914,-9.323,1,0.102,144.855,4,https://api.spotify.com/v1/tracks/0ZpBPavoID3eDbaXKSWpAD,audio_features,spotify:track:0ZpBPavoID3eDbaXKSWpAD,0.628,77,Julia Michaels,Pop
0.711,https://api.spotify.com/v1/audio-analysis/5dTJMpqiELczVuHJP3OAEu,0.69,232600,0.407,5dTJMpqiELczVuHJP3OAEu,0,9,0.126,-7.739,1,0.0297,111.916,4,https://api.spotify.com/v1/tracks/5dTJMpqiELczVuHJP3OAEu,audio_features,spotify:track:5dTJMpqiELczVuHJP3OAEu,0.178,56,Jarryd James,Pop
0.29,https://api.spotify.com/v1/audio-analysis/1ThbK3oE3MKzDxDCymn5xX,0.652,264413,0.479,1ThbK3oE3MKzDxDCymn5xX,0,4,0.0725,-8.56,1,0.0534,138.992,4,https://api.spotify.com/v1/tracks/1ThbK3oE3MKzDxDCymn5xX,audio_features,spotify:track:1ThbK3oE3MKzDxDCymn5xX,0.546,78,Niall Horan,Pop
0.413,https://api.spotify.com/v1/audio-analysis/6D0b04NJIKfEMg040WioJQ,0.706,176320,0.427,6D0b04NJIKfEMg040WioJQ,0,8,0.0609,-6.864,1,0.0879,113.804,4,https://api.spotify.com/v1/tracks/6D0b04NJIKfEMg040WioJQ,audio_features,spotify:track:6D0b04NJIKfEMg040WioJQ,0.424,74,Lorde,Pop
0.92,https://api.spotify.com/v1/audio-analysis/6Kkt27YmFyIFrcX3QXFi2o,0.575,171728,0.22,6Kkt27YmFyIFrcX3QXFi2o,0,10,0.0962,-11.178,0,0.0992,81.601,4,https://api.spotify.com/v1/tracks/6Kkt27YmFyIFrcX3QXFi2o,audio_features,spotify:track:6Kkt27YmFyIFrcX3QXFi2o,0.348,55,Billie Eilish,Pop
0.968,https://api.spotify.com/v1/audio-analysis/0QZ5yyl6B6utIWkxeBDxQN,0.441,208227,0.379,0QZ5yyl6B6utIWkxeBDxQN,0.262,2,0.639,-9.545,1,0.0449,174.118,3,https://api.spotify.com/v1/tracks/0QZ5yyl6B6utIWkxeBDxQN,audio_features,spotify:track:0QZ5yyl6B6utIWkxeBDxQN,0.107,80,Lord Huron,Pop
0.822,https://api.spotify.com/v1/audio-analysis/3OMh7VdOoWgtKhJimQQywz,0.483,200379,0.391,3OMh7VdOoWgtKhJimQQywz,0.0557,4,0.084,-8.204,0,0.0452,144.888,4,https://api.spotify.com/v1/tracks/3OMh7VdOoWgtKhJimQQywz,audio_features,spotify:track:3OMh7VdOoWgtKhJimQQywz,0.162,59,Blackbear,Pop
0.921,https://api.spotify.com/v1/audio-analysis/56KTP8IFphpwj7LsHXZ3eH,0.705,168429,0.191,56KTP8IFphpwj7LsHXZ3eH,0,7,0.131,-11.682,1,0.0553,139.771,4,https://api.spotify.com/v1/tracks/56KTP8IFphpwj7LsHXZ3eH,audio_features,spotify:track:56KTP8IFphpwj7LsHXZ3eH,0.295,48,Lewis Capaldi,Pop
0.691,https://api.spotify.com/v1/audio-analysis/0lsbbaa7nj7LtUXVdk0BQe,0.505,196893,0.522,0lsbbaa7nj7LtUXVdk0BQe,0.00000278,9,0.111,-7.586,1,0.39,172.059,4,https://api.spotify.com/v1/tracks/0lsbbaa7nj7LtUXVdk0BQe,audio_features,spotify:track:0lsbbaa7nj7LtUXVdk0BQe,0.382,42,Logic,Pop
0.917,https://api.spotify.com/v1/audio-analysis/7zMhlHLFsezA6mkHU45daG,0.31,224195,0.275,7zMhlHLFsezA6mkHU45daG,0.0000217,0,0.0877,-13.166,1,0.0375,113.081,4,https://api.spotify.com/v1/tracks/7zMhlHLFsezA6mkHU45daG,audio_features,spotify:track:7zMhlHLFsezA6mkHU45daG,0.0951,74,Tom Walker,Pop
0.963,https://api.spotify.com/v1/audio-analysis/3BxzQaXrfoWo1lYLZjJqyD,0.572,218492,0.319,3BxzQaXrfoWo1lYLZjJqyD,0,4,0.161,-6.206,1,0.0685,110.922,4,https://api.spotify.com/v1/tracks/3BxzQaXrfoWo1lYLZjJqyD,audio_features,spotify:track:3BxzQaXrfoWo1lYLZjJqyD,0.365,9,The Japanese House,Pop
0.687,https://api.spotify.com/v1/audio-analysis/7vRriwrloYVaoAe3a9wJHe,0.492,251034,0.275,7vRriwrloYVaoAe3a9wJHe,0,6,0.101,-13.4,0,0.3,92.6,4,https://api.spotify.com/v1/tracks/7vRriwrloYVaoAe3a9wJHe,audio_features,spotify:track:7vRriwrloYVaoAe3a9wJHe,0.18,84,gnash,Pop
0.0969,https://api.spotify.com/v1/audio-analysis/4iLqG9SeJSnt0cSPICSjxv,0.774,211475,0.626,4iLqG9SeJSnt0cSPICSjxv,0.0000312,3,0.0848,-4.432,0,0.0432,100.041,4,https://api.spotify.com/v1/tracks/4iLqG9SeJSnt0cSPICSjxv,audio_features,spotify:track:4iLqG9SeJSnt0cSPICSjxv,0.758,99,Charlie Puth,Pop
0.0406,https://api.spotify.com/v1/audio-analysis/7FESgYLcOufHqKlwrvJN60,0.78,163251,0.798,7FESgYLcOufHqKlwrvJN60,0.0000631,1,0.0733,-5.151,0,0.0613,78.969,4,https://api.spotify.com/v1/tracks/7FESgYLcOufHqKlwrvJN60,audio_features,spotify:track:7FESgYLcOufHqKlwrvJN60,0.771,87,Sam Hunt,Pop
0.535,https://api.spotify.com/v1/audio-analysis/1wjzFQodRWrPcQ0AnYnvQ9,0.752,197437,0.505,1wjzFQodRWrPcQ0AnYnvQ9,0.00000255,9,0.104,-7.621,1,0.253,91.97,4,https://api.spotify.com/v1/tracks/1wjzFQodRWrPcQ0AnYnvQ9,audio_features,spotify:track:1wjzFQodRWrPcQ0AnYnvQ9,0.407,94,Shawn Mendes,Pop
0.183,https://api.spotify.com/v1/audio-analysis/7aF09WaavZAmAWuUeYxlYD,0.593,201257,0.868,7aF09WaavZAmAWuUeYxlYD,0,1,0.365,-3.573,0,0.295,104.988,4,https://api.spotify.com/v1/tracks/7aF09WaavZAmAWuUeYxlYD,audio_features,spotify:track:7aF09WaavZAmAWuUeYxlYD,0.475,90,Portugal. The Man,Pop
0.0294,https://api.spotify.com/v1/audio-analysis/0ZiRSqlSsDlY0UyDYU9CTE,0.66,157080,0.745,0ZiRSqlSsDlY0UyDYU9CTE,0.0002,7,0.0831,-5.499,1,0.0307,130.074,4,https://api.spotify.com/v1/tracks/0ZiRSqlSsDlY0UyDYU9CTE,audio_features,spotify:track:0ZiRSqlSsDlY0UyDYU9CTE,0.796,96,Lauv,Pop
0.264,https://api.spotify.com/v1/audio-analysis/71UXJmNkfsvf9WQnAChwvD,0.863,235813,0.657,71UXJmNkfsvf9WQnAChwvD,0.00619,7,0.0713,-7.295,1,0.105,115.958,4,https://api.spotify.com/v1/tracks/71UXJmNkfsvf9WQnAChwvD,audio_features,spotify:track:71UXJmNkfsvf9WQnAChwvD,0.812,90,OneRepublic,Pop
0.047,https://api.spotify.com/v1/audio-analysis/7iDa6hUg2VgEL1o1HjmfBn,0.643,163870,0.783,7iDa6hUg2VgEL1o1HjmfBn,0,10,0.083,-6.458,1,0.0856,154.084,4,https://api.spotify.com/v1/tracks/7iDa6hUg2VgEL1o1HjmfBn,audio_features,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,0.566,72,John Splithoff,Pop
0.241,https://api.spotify.com/v1/audio-analysis/2QWP8NYYplOqEFBYGCcq0S,0.689,209347,0.586,2QWP8NYYplOqEFBYGCcq0S,0,6,0.356,-7.61,1,0.107,93.02,4,https://api.spotify.com/v1/tracks/2QWP8NYYplOqEFBYGCcq0S,audio_features,spotify:track:2QWP8NYYplOqEFBYGCcq0S,0.61,77,LANCO,Pop
0.399,https://api.spotify.com/v1/audio-analysis/3FNY26zMg3Zfe5Cbyu45uu,0.737,174107,0.734,3FNY26zMg3Zfe5Cbyu45uu,0,7,0.323,-4.71,1,0.156,91.999,4,https://api.spotify.com/v1/tracks/3FNY26zMg3Zfe5Cbyu45uu,audio_features,spotify:track:3FNY26zMg3Zfe5Cbyu45uu,0.324,92,Ed Sheeran,Pop
0.117,https://api.spotify.com/v1/audio-analysis/14aqr8yZODpQyuqhSxLMTV,0.638,243147,0.738,14aqr8yZODpQyuqhSxLMTV,0.000384,6,0.689,-4.976,0,0.0292,97.021,4,https://api.spotify.com/v1/tracks/14aqr8yZODpQyuqhSxLMTV,audio_features,spotify:track:14aqr8yZODpQyuqhSxLMTV,0.65,90,Imagine Dragons,Pop
0.00369,https://api.spotify.com/v1/audio-analysis/3JKhmIlixlYwFLzrkc6drb,0.515,217547,0.847,3JKhmIlixlYwFLzrkc6drb,0.0000666,5,0.293,-2.951,1,0.039,168.104,4,https://api.spotify.com/v1/tracks/3JKhmIlixlYwFLzrkc6drb,audio_features,spotify:track:3JKhmIlixlYwFLzrkc6drb,0.647,69,MAX,Pop
0.00651,https://api.spotify.com/v1/audio-analysis/0wyja8xD9cNhDtfuY0dVMP,0.474,195667,0.583,0wyja8xD9cNhDtfuY0dVMP,0,4,0.128,-7.093,1,0.0469,148.051,4,https://api.spotify.com/v1/tracks/0wyja8xD9cNhDtfuY0dVMP,audio_features,spotify:track:0wyja8xD9cNhDtfuY0dVMP,0.366,68,Thomas Rhett,Pop
0.00233,https://api.spotify.com/v1/audio-analysis/5WrMdl6kxTonPziQmCeF7b,0.655,225493,0.785,5WrMdl6kxTonPziQmCeF7b,0,2,0.309,-6.596,1,0.0362,117.01,4,https://api.spotify.com/v1/tracks/5WrMdl6kxTonPziQmCeF7b,audio_features,spotify:track:5WrMdl6kxTonPziQmCeF7b,0.832,84,James Arthur,Pop
0.726,https://api.spotify.com/v1/audio-analysis/1OdpIb0nzhDcqwkiYp0O1u,0.642,290093,0.475,1OdpIb0nzhDcqwkiYp0O1u,0.786,2,0.12,-11.404,1,0.0294,103.955,3,https://api.spotify.com/v1/tracks/1OdpIb0nzhDcqwkiYp0O1u,audio_features,spotify:track:1OdpIb0nzhDcqwkiYp0O1u,0.453,88,James Arthur,Pop
0.463,https://api.spotify.com/v1/audio-analysis/7mldq42yDuxiUNn08nvzHO,0.731,165387,0.469,7mldq42yDuxiUNn08nvzHO,0.00000104,5,0.103,-7.226,1,0.0326,98.963,4,https://api.spotify.com/v1/tracks/7mldq42yDuxiUNn08nvzHO,audio_features,spotify:track:7mldq42yDuxiUNn08nvzHO,0.618,82,Thomas Rhett,Pop
0.381,https://api.spotify.com/v1/audio-analysis/79cuOz3SPQTuFrp8WgftAu,0.857,199440,0.8,79cuOz3SPQTuFrp8WgftAu,0,2,0.0913,-4.035,1,0.0583,121.996,4,https://api.spotify.com/v1/tracks/79cuOz3SPQTuFrp8WgftAu,audio_features,spotify:track:79cuOz3SPQTuFrp8WgftAu,0.965,27,Lord Huron,Pop
0.38,https://api.spotify.com/v1/audio-analysis/0kdiUZDcLIFw0Buo9r0Q4z,0.665,222400,0.621,0kdiUZDcLIFw0Buo9r0Q4z,0,10,0.119,-8.571,1,0.0524,147.975,4,https://api.spotify.com/v1/tracks/0kdiUZDcLIFw0Buo9r0Q4z,audio_features,spotify:track:0kdiUZDcLIFw0Buo9r0Q4z,0.626,61,Cold War Kids,Pop
0.452,https://api.spotify.com/v1/audio-analysis/6UrZSKHenvGSok9muo1vvh,0.752,206432,0.547,6UrZSKHenvGSok9muo1vvh,0.000109,1,0.167,-7.326,0,0.22,152.056,4,https://api.spotify.com/v1/tracks/6UrZSKHenvGSok9muo1vvh,audio_features,spotify:track:6UrZSKHenvGSok9muo1vvh,0.766,70,Alice Merton,Pop
0.0735,https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve,0.624,170827,0.876,0afhq8XCExXpqazXczTSve,0,9,0.327,-3.374,1,0.1,99.943,4,https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve,audio_features,spotify:track:0afhq8XCExXpqazXczTSve,0.781,88,Niall Horan,Pop
0.0524,https://api.spotify.com/v1/audio-analysis/0CcQNd8CINkwQfe1RDtGV6,0.779,204347,0.787,0CcQNd8CINkwQfe1RDtGV6,0,10,0.14,-4.305,0,0.108,124.982,4,https://api.spotify.com/v1/tracks/0CcQNd8CINkwQfe1RDtGV6,audio_features,spotify:track:0CcQNd8CINkwQfe1RDtGV6,0.7,89,Ed Sheeran,Pop
0.106,https://api.spotify.com/v1/audio-analysis/7ttUozqP4CiEWFcsg1UxuF,0.688,190227,0.849,7ttUozqP4CiEWFcsg1UxuF,0,7,0.0439,-4.381,1,0.0551,88.006,4,https://api.spotify.com/v1/tracks/7ttUozqP4CiEWFcsg1UxuF,audio_features,spotify:track:7ttUozqP4CiEWFcsg1UxuF,0.76,79,The Chainsmokers,Pop
0.0632,https://api.spotify.com/v1/audio-analysis/5A6BJLZArq1MPjsnmcuk5f,0.623,223847,0.493,5A6BJLZArq1MPjsnmcuk5f,0,5,0.104,-7.727,0,0.0338,81.019,4,https://api.spotify.com/v1/tracks/5A6BJLZArq1MPjsnmcuk5f,audio_features,spotify:track:5A6BJLZArq1MPjsnmcuk5f,0.595,79,Bebe Rexha,Pop
0.695,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,0.358,211467,0.557,5uCax9HTNlzGybIStD3vDh,0,10,0.0902,-7.398,1,0.059,85.043,4,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,audio_features,spotify:track:5uCax9HTNlzGybIStD3vDh,0.475,61,Gary Clark Jr.,Pop
0.308,https://api.spotify.com/v1/audio-analysis/0VhgEqMTNZwYL1ARDLLNCX,0.696,246880,0.543,0VhgEqMTNZwYL1ARDLLNCX,0,11,0.0939,-6.164,1,0.0489,107.969,4,https://api.spotify.com/v1/tracks/0VhgEqMTNZwYL1ARDLLNCX,audio_features,spotify:track:0VhgEqMTNZwYL1ARDLLNCX,0.478,74,The Script,Pop
0.97,https://api.spotify.com/v1/audio-analysis/3FsBtu3gdlfZjBLXyDvmj1,0.549,206933,0.371,3FsBtu3gdlfZjBLXyDvmj1,0.132,2,0.639,-9.56,1,0.0378,87.024,3,https://api.spotify.com/v1/tracks/3FsBtu3gdlfZjBLXyDvmj1,audio_features,spotify:track:3FsBtu3gdlfZjBLXyDvmj1,0.117,49,Shawn Hook,Pop
0.0282,https://api.spotify.com/v1/audio-analysis/5aJiAeG0x2dxYeE7ac2xhl,0.594,189507,0.896,5aJiAeG0x2dxYeE7ac2xhl,0.000015,0,0.185,-4.114,0,0.0409,105.01,4,https://api.spotify.com/v1/tracks/5aJiAeG0x2dxYeE7ac2xhl,audio_features,spotify:track:5aJiAeG0x2dxYeE7ac2xhl,0.828,76,OneRepublic,Pop
0.163,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,0.599,263400,0.448,0tgVpDi06FyKpA1z0VMD4v,0,8,0.106,-6.312,1,0.0232,95.05,3,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,audio_features,spotify:track:0tgVpDi06FyKpA1z0VMD4v,0.168,88,Childish Gambino,Pop
0.0121,https://api.spotify.com/v1/audio-analysis/6KjbNLbRjuoa8rEq5yNA6H,0.673,208000,0.514,6KjbNLbRjuoa8rEq5yNA6H,0.000085,0,0.385,-10.772,0,0.0465,100.035,4,https://api.spotify.com/v1/tracks/6KjbNLbRjuoa8rEq5yNA6H,audio_features,spotify:track:6KjbNLbRjuoa8rEq5yNA6H,0.34,84,Rag'n'Bone Man,Pop
0.1,https://api.spotify.com/v1/audio-analysis/3Mjer7nERC4u3tkkSopwLp,0.564,209924,0.564,3Mjer7nERC4u3tkkSopwLp,0,9,0.085,-4.839,0,0.0427,132.807,4,https://api.spotify.com/v1/tracks/3Mjer7nERC4u3tkkSopwLp,audio_features,spotify:track:3Mjer7nERC4u3tkkSopwLp,0.294,68,AJR,Pop
0.0133,https://api.spotify.com/v1/audio-analysis/27vTihlWXiz9f9lJM3XGVU,0.726,188174,0.429,27vTihlWXiz9f9lJM3XGVU,0,0,0.0574,-6.623,1,0.0519,85.899,4,https://api.spotify.com/v1/tracks/27vTihlWXiz9f9lJM3XGVU,audio_features,spotify:track:27vTihlWXiz9f9lJM3XGVU,0.874,67,X Ambassadors,Pop
0.00257,https://api.spotify.com/v1/audio-analysis/45HAjqRWiNv6mMPw4NvZrU,0.447,193714,0.788,45HAjqRWiNv6mMPw4NvZrU,0.0000168,2,0.0744,-4.994,0,0.0464,80.04,4,https://api.spotify.com/v1/tracks/45HAjqRWiNv6mMPw4NvZrU,audio_features,spotify:track:45HAjqRWiNv6mMPw4NvZrU,0.505,71,Judah & the Lion,Pop
0.062,https://api.spotify.com/v1/audio-analysis/4QeoDcR16IHpmmgFGQDrCp,0.711,223190,0.722,4QeoDcR16IHpmmgFGQDrCp,0,5,0.14,-3.946,1,0.0472,99.954,4,https://api.spotify.com/v1/tracks/4QeoDcR16IHpmmgFGQDrCp,audio_features,spotify:track:4QeoDcR16IHpmmgFGQDrCp,0.483,56,Tom Grennan,Pop
0.199,https://api.spotify.com/v1/audio-analysis/3kxfsdsCpFgN412fpnW85Y,0.743,326933,0.359,3kxfsdsCpFgN412fpnW85Y,0.00611,1,0.137,-10.401,1,0.0794,160.083,4,https://api.spotify.com/v1/tracks/3kxfsdsCpFgN412fpnW85Y,audio_features,spotify:track:3kxfsdsCpFgN412fpnW85Y,0.588,71,Foster The People,Pop
0.393,https://api.spotify.com/v1/audio-analysis/58zsLZPvfflaiIbNWoA22O,0.602,200187,0.707,58zsLZPvfflaiIbNWoA22O,0,11,0.165,-4.097,1,0.302,75.09,4,https://api.spotify.com/v1/tracks/58zsLZPvfflaiIbNWoA22O,audio_features,spotify:track:58zsLZPvfflaiIbNWoA22O,0.539,79,Grace VanderWaal,Pop
0.282,https://api.spotify.com/v1/audio-analysis/2QCndYqRherBtKjBpyySC6,0.651,218763,0.568,2QCndYqRherBtKjBpyySC6,0,5,0.0862,-6.774,1,0.0275,93.006,4,https://api.spotify.com/v1/tracks/2QCndYqRherBtKjBpyySC6,audio_features,spotify:track:2QCndYqRherBtKjBpyySC6,0.799,80,Thomas Rhett,Pop
0.0015,https://api.spotify.com/v1/audio-analysis/25tbnjnjZjXIYrfgqGKxpG,0.587,223147,0.549,25tbnjnjZjXIYrfgqGKxpG,0,5,0.0862,-7.817,1,0.0347,89.952,4,https://api.spotify.com/v1/tracks/25tbnjnjZjXIYrfgqGKxpG,audio_features,spotify:track:25tbnjnjZjXIYrfgqGKxpG,0.352,73,The Head and the Heart,Pop
0.00925,https://api.spotify.com/v1/audio-analysis/2w7O4XCRoIJrwF1NqKL9TM,0.446,218356,0.801,2w7O4XCRoIJrwF1NqKL9TM,0.0000884,0,0.13,-6.397,1,0.0305,148.071,4,https://api.spotify.com/v1/tracks/2w7O4XCRoIJrwF1NqKL9TM,audio_features,spotify:track:2w7O4XCRoIJrwF1NqKL9TM,0.775,65,The All-American Rejects,Pop
0.0319,https://api.spotify.com/v1/audio-analysis/3XCsPabNmCPAGBVU69DJDy,0.621,192693,0.833,3XCsPabNmCPAGBVU69DJDy,0,3,0.0719,-4.723,0,0.0288,107.009,4,https://api.spotify.com/v1/tracks/3XCsPabNmCPAGBVU69DJDy,audio_features,spotify:track:3XCsPabNmCPAGBVU69DJDy,0.759,81,Linkin Park,Pop
0.000907,https://api.spotify.com/v1/audio-analysis/6zLdXcmvIxnAXpz9sXFnIE,0.612,227373,0.841,6zLdXcmvIxnAXpz9sXFnIE,0,9,0.37,-3.795,0,0.0353,104.986,4,https://api.spotify.com/v1/tracks/6zLdXcmvIxnAXpz9sXFnIE,audio_features,spotify:track:6zLdXcmvIxnAXpz9sXFnIE,0.502,55,John Mayer,Pop
0.00224,https://api.spotify.com/v1/audio-analysis/72zmwnbXjx9fMUjw3mbDSs,0.487,225560,0.724,72zmwnbXjx9fMUjw3mbDSs,0.0000103,0,0.213,-5.905,1,0.0289,102.03,4,https://api.spotify.com/v1/tracks/72zmwnbXjx9fMUjw3mbDSs,audio_features,spotify:track:72zmwnbXjx9fMUjw3mbDSs,0.531,58,American Authors,Pop
0.00135,https://api.spotify.com/v1/audio-analysis/398yyQgNK4gUDUONBlQOYa,0.637,183956,0.504,398yyQgNK4gUDUONBlQOYa,0.000563,5,0.0688,-4.121,1,0.0798,135.267,3,https://api.spotify.com/v1/tracks/398yyQgNK4gUDUONBlQOYa,audio_features,spotify:track:398yyQgNK4gUDUONBlQOYa,0.729,77,Kesha,Pop
0.904,https://api.spotify.com/v1/audio-analysis/3xXBsjrbG1xQIm1xv1cKOt,0.593,255067,0.2,3xXBsjrbG1xQIm1xv1cKOt,0,8,0.0897,-11.063,1,0.0311,83.966,4,https://api.spotify.com/v1/tracks/3xXBsjrbG1xQIm1xv1cKOt,audio_features,spotify:track:3xXBsjrbG1xQIm1xv1cKOt,0.16,70,The Killers,Pop
0.00129,https://api.spotify.com/v1/audio-analysis/03YoRDLmG333y0ORu2D5A4,0.462,223067,0.957,03YoRDLmG333y0ORu2D5A4,0.00203,10,0.314,-3.304,1,0.131,165.112,4,https://api.spotify.com/v1/tracks/03YoRDLmG333y0ORu2D5A4,audio_features,spotify:track:03YoRDLmG333y0ORu2D5A4,0.477,75,Thirty Seconds To Mars,Pop
0.0662,https://api.spotify.com/v1/audio-analysis/3yVnBKYkQR2LFEhL1htZ2G,0.583,184987,0.902,3yVnBKYkQR2LFEhL1htZ2G,0.0000167,7,0.576,-4.284,1,0.104,105.992,4,https://api.spotify.com/v1/tracks/3yVnBKYkQR2LFEhL1htZ2G,audio_features,spotify:track:3yVnBKYkQR2LFEhL1htZ2G,0.587,58,Mitch James,Pop
0.149,https://api.spotify.com/v1/audio-analysis/3ooKsUCAz3EgEjZAPRwtCm,0.765,248787,0.597,3ooKsUCAz3EgEjZAPRwtCm,0.00145,9,0.0341,-5.858,0,0.0267,103.968,4,https://api.spotify.com/v1/tracks/3ooKsUCAz3EgEjZAPRwtCm,audio_features,spotify:track:3ooKsUCAz3EgEjZAPRwtCm,0.944,68,U2,Pop
0.426,https://api.spotify.com/v1/audio-analysis/5ZLUoGZJaNtBIZEBRfsiPX,0.737,185765,0.627,5ZLUoGZJaNtBIZEBRfsiPX,0.000238,10,0.113,-8.099,0,0.037,101.973,4,https://api.spotify.com/v1/tracks/5ZLUoGZJaNtBIZEBRfsiPX,audio_features,spotify:track:5ZLUoGZJaNtBIZEBRfsiPX,0.426,73,Thomas Rhett,Pop
0.000119,https://api.spotify.com/v1/audio-analysis/5UMD1Iz7yyVK8Q5FLsVt3q,0.492,188228,0.761,5UMD1Iz7yyVK8Q5FLsVt3q,0,8,0.0934,-7.041,1,0.0363,139.98,4,https://api.spotify.com/v1/tracks/5UMD1Iz7yyVK8Q5FLsVt3q,audio_features,spotify:track:5UMD1Iz7yyVK8Q5FLsVt3q,0.395,69,The National,Pop
0.961,https://api.spotify.com/v1/audio-analysis/2wyycRKWYdKN65tHk6co9p,0.482,222742,0.337,2wyycRKWYdKN65tHk6co9p,0.0148,11,0.147,-9.133,0,0.0292,120.249,4,https://api.spotify.com/v1/tracks/2wyycRKWYdKN65tHk6co9p,audio_features,spotify:track:2wyycRKWYdKN65tHk6co9p,0.235,30,Joseph,Pop
0.213,https://api.spotify.com/v1/audio-analysis/4G6eGrUJpmBViXaqLqS1TK,0.533,225423,0.599,4G6eGrUJpmBViXaqLqS1TK,0,8,0.0878,-6.405,1,0.3,96.764,4,https://api.spotify.com/v1/tracks/4G6eGrUJpmBViXaqLqS1TK,audio_features,spotify:track:4G6eGrUJpmBViXaqLqS1TK,0.682,90,Justin Bieber,Pop
0.00398,https://api.spotify.com/v1/audio-analysis/7iNIg7XDEaYECfWD5dJ9Va,0.744,189467,0.752,7iNIg7XDEaYECfWD5dJ9Va,0,8,0.307,-5.316,1,0.0368,104.99,4,https://api.spotify.com/v1/tracks/7iNIg7XDEaYECfWD5dJ9Va,audio_features,spotify:track:7iNIg7XDEaYECfWD5dJ9Va,0.624,69,Marc E. Bassy,Pop
